car_id,vehicle_age,km_driven,seller_type
1192,11,40000,Individual
1193,19,123500,Individual
1194,15,60000,Individual
1195,15,70000,Individual
1196,14,60000,Individual
1197,16,74000,Individual
1198,15,90000,Individual
1199,3,41000,Dealer
1200,7,59864,Dealer
1201,18,133000,Dealer
1202,14,110000,Dealer
1203,18,120340,Dealer
1204,4,48592,Dealer
1205,11,300000,Individual
1206,11,300000,Individual
1207,14,120000,Individual
1208,12,200000,Individual
1209,3,30700,Dealer
1210,2,18500,Dealer
1211,4,33000,Dealer
1212,3,18000,Individual
1213,2,50000,Individual
1214,3,10000,Individual
1215,3,40000,Individual
1216,3,15000,Individual
1217,4,40000,Individual
1218,3,20000,Individual
1219,4,31000,Dealer
1220,5,29823,Dealer
1221,3,22000,Dealer
1222,4,23142,Dealer
1223,6,73000,Dealer
1224,5,40000,Dealer
1225,5,58000,Dealer
1226,3,10177,Dealer
1227,5,36583,Dealer
1228,6,27000,Dealer
1229,6,56000,Dealer
1230,6,35000,Individual
1231,3,10000,Individual
1232,6,35000,Individual
1233,5,33350,Individual
1234,4,15000,Individual
1235,4,15000,Individual
1236,5,58000,Individual
1237,3,68000,Individual
1238,6,70000,Individual
1239,3,21500,Individual
1240,4,24000,Individual
1241,5,50000,Individual
1242,4,12000,Individual
1243,5,30000,Individual
1244,5,50000,Individual
1245,5,40000,Individual
1246,5,15000,Individual
1247,5,29500,Individual
1248,4,40000,Individual
1249,5,30000,Individual
1250,4,40000,Individual
1251,2,10000,Individual
1252,4,35000,Individual
1253,3,8000,Individual
1254,3,30000,Individual
1255,5,52000,Individual
1256,5,60000,Individual
1257,5,20000,Individual
1258,3,30202,Individual
1259,7,40000,Individual
1260,5,60000,Individual
1261,6,30000,Individual
1262,5,70000,Individual
1263,3,9600,Individual
1264,6,30000,Individual
1265,3,9605,Individual
1266,5,11650,Individual
1267,5,30000,Individual
1268,4,15000,Individual
1269,2,23000,Individual
1270,2,11800,Individual
1271,3,50000,Individual
1272,7,35000,Individual
1273,5,15000,Individual
1274,6,45000,Individual
1275,2,3300,Individual
1276,3,60000,Individual
1277,3,35000,Individual
1278,5,120000,Individual
1279,6,450000,Individual
1280,6,70000,Individual
1281,6,110000,Individual
1282,7,40000,Individual
1283,2,5700,Dealer
1284,5,95518,Dealer
1285,4,19000,Dealer
1286,4,33000,Dealer
1287,3,36000,Dealer
1288,3,10000,Dealer
1289,4,54000,Dealer
1290,4,36000,Dealer
1291,4,35000,Dealer
1292,3,15300,Dealer
1293,4,11000,Dealer
1294,4,18000,Dealer
1295,4,19200,Dealer
1296,3,42000,Dealer
1297,4,8560,Dealer
1298,5,51000,Dealer
1299,3,15235,Dealer
1300,3,9800,Dealer
1301,4,17000,Dealer
1302,2,10695,Dealer
1303,5,50700,Dealer
1304,4,15000,Dealer
1305,6,60000,Dealer
1306,4,29000,Dealer
1307,4,33000,Dealer
1308,5,34000,Dealer
1309,3,9200,Dealer
1310,5,45500,Dealer
1311,2,26500,Dealer
1312,4,35914,Dealer
1313,3,9000,Dealer
1314,3,8000,Dealer
1315,3,29000,Dealer
1316,5,32736,Dealer
1317,5,54701,Dealer
1318,5,58000,Dealer
1319,3,1973,Dealer
1320,2,11000,Dealer
1321,3,34000,Dealer
1322,4,22017,Dealer
1323,1,3960,Dealer
1324,4,34000,Dealer
1325,3,30941,Dealer
1326,3,9000,Dealer
1327,3,8977,Dealer
1328,3,41000,Dealer
1329,2,1100,Dealer
1330,3,48500,Dealer
1331,3,9000,Dealer
1332,5,63000,Dealer
1333,4,20914,Dealer
1334,2,6378,Dealer
1335,3,7000,Dealer
1336,4,18000,Dealer
1337,2,4500,Dealer
1338,2,4269,Dealer
1339,3,23000,Dealer
1340,3,25000,Dealer
1341,3,11051,Dealer
1342,4,20000,Dealer
1343,4,22000,Dealer
1344,4,35017,Dealer
1345,5,24668,Dealer
1346,2,8500,Dealer
1347,3,35000,Dealer
1348,4,57000,Dealer
1349,4,30000,Dealer
1350,3,21000,Dealer
1351,3,35000,Dealer
1352,4,35000,Dealer
1353,4,35000,Dealer
1354,3,8627,Dealer
1355,4,12000,Dealer
1356,4,36628,Dealer
1357,3,16000,Dealer
1358,5,40087,Dealer
1359,4,12500,Dealer
1360,4,15335,Dealer
1361,4,25000,Dealer
1362,2,13000,Dealer
1363,2,18000,Dealer
1364,3,30000,Dealer
1365,4,29847,Dealer
1366,4,30000,Individual
1367,3,22000,Individual
1368,4,17000,Individual
1369,4,35000,Individual
1370,3,25000,Individual
1371,3,15000,Individual
1372,2,2500,Individual
1373,3,10000,Individual
1374,2,10000,Individual
1375,3,22000,Individual
1376,4,40000,Individual
1377,4,10000,Individual
1378,3,20000,Individual
1379,5,25000,Individual
1380,4,16000,Individual
1381,4,20000,Individual
1382,3,10000,Individual
1383,3,10000,Individual
1384,1,5000,Individual
1385,2,27000,Individual
1386,5,25000,Individual
1387,4,50000,Individual
1388,2,10000,Individual
1389,4,110000,Individual
1390,4,10000,Individual
1391,4,60000,Individual
1392,1,1200,Individual
1393,3,20000,Individual
1394,3,14000,Individual
1395,4,25000,Individual
1396,3,25000,Individual
1397,3,40000,Individual
1398,4,15000,Individual
1399,3,10000,Individual
1400,4,70000,Individual
1401,3,21400,Individual
1402,2,30000,Individual
1403,5,40000,Individual
1404,4,24000,Individual
1405,5,25500,Individual
1406,5,15000,Individual
1407,3,20000,Individual
1408,5,60000,Individual
1409,1,25000,Individual
1410,4,25000,Individual
1411,4,9748,Individual
1412,2,12123,Individual
1413,5,15000,Individual
1414,4,30000,Individual
1415,4,9265,Individual
1416,2,7000,Individual
1417,5,45000,Individual
1418,2,14000,Individual
1419,2,10000,Individual
1420,3,15000,Individual
1421,2,25000,Individual
1422,4,13800,Individual
1423,2,15000,Individual
1424,3,28000,Individual
1425,2,8500,Individual
1426,3,40000,Individual
1427,4,40000,Individual
1428,4,35000,Individual
1429,4,25000,Individual
1430,3,12500,Individual
1431,1,5000,Individual
1432,3,17500,Individual
1433,4,25000,Individual
1434,4,60000,Individual
1435,4,15000,Individual
1436,1,10000,Individual
1437,3,28000,Individual
1438,4,20000,Individual
1439,4,40000,Dealer
1440,4,45000,Dealer
1441,4,20000,Dealer
1442,3,3200,Dealer
1443,1,1001,Dealer
1444,4,45138,Dealer
1445,4,20260,Dealer
1446,3,14000,Dealer
1447,3,14001,Dealer
1448,3,22500,Dealer
1449,3,18628,Dealer
1450,3,30000,Individual
1451,4,15000,Individual
1452,3,30000,Individual
1453,3,40000,Individual
1454,4,40000,Individual
1455,3,30000,Individual
1456,2,20000,Individual
1457,3,10400,Individual
1458,4,35000,Individual
1459,2,12000,Dealer
1460,2,8400,Individual
1461,2,3000,Individual
1462,2,8500,Individual
1463,1,1000,Individual
1464,2,5000,Individual
1465,1,4500,Individual
1466,1,2000,Individual
1467,2,10000,Individual
1468,0,5000,Individual
1469,2,5000,Individual
1470,1,1200,Individual
1471,1,5000,Individual
1472,14,55000,Dealer
1473,5,29000,Dealer
1474,13,80000,Dealer
1475,12,59000,Dealer
1476,4,18000,Dealer
1477,4,51000,Dealer
1478,3,23000,Dealer
1479,5,42000,Dealer
1480,5,50000,Dealer
1481,4,41000,Dealer
1482,4,19000,Dealer
1483,6,20365,Dealer
1484,12,113343,Dealer
1485,5,29000,Dealer
1486,12,96547,Dealer
1487,4,28500,Dealer
1488,5,63359,Dealer
1489,9,59000,Dealer
1490,12,48192,Dealer
1491,3,9450,Dealer
1492,6,20000,Dealer
1493,3,9945,Dealer
1494,12,55812,Dealer
1495,14,48343,Dealer
1496,6,48000,Dealer
1497,4,25396,Dealer
1498,11,45000,Dealer
1499,13,44000,Dealer
1500,3,17000,Dealer
1501,5,24000,Dealer
1502,13,89430,Dealer
1503,5,44000,Dealer
1504,11,81133,Dealer
1505,5,18307,Dealer
1506,3,80000,Individual
1507,13,100000,Individual
1508,11,147626,Individual
1509,13,110000,Individual
1510,3,15000,Individual
1511,13,100000,Individual
1512,12,102558,Individual
1513,12,70000,Individual
1514,4,15000,Individual
1515,5,30000,Individual
1516,5,50000,Individual
1517,5,70000,Individual
1518,3,27000,Individual
1519,12,77000,Individual
1520,12,60000,Individual
1521,5,31200,Individual
1522,6,60000,Individual
1523,4,15000,Individual
1524,13,173000,Individual
1525,14,53000,Individual
1526,14,70000,Individual
1527,11,80000,Individual
1528,4,10000,Individual
1529,14,70000,Individual
1530,12,50000,Individual
1531,3,40000,Individual
1532,11,60000,Individual
1533,4,47000,Individual
1534,14,30000,Individual
1535,13,80000,Individual
1536,11,315000,Individual
1537,5,39000,Individual
1538,4,70000,Individual
1539,3,47000,Individual
1540,4,10000,Individual
1541,12,20000,Individual
1542,12,70000,Individual
1543,5,29000,Individual
1544,13,110000,Individual
1545,3,3944,Trustmark Dealer
1546,4,11615,Trustmark Dealer
1547,5,62000,Dealer
1548,3,24000,Dealer
1549,7,23970,Dealer
1550,6,49955,Dealer
1551,3,15978,Dealer
1552,5,52250,Dealer
1553,4,15500,Dealer
1554,5,16000,Dealer
1555,5,36000,Dealer
1556,2,18000,Dealer
1557,5,43782,Dealer
1558,5,16393,Dealer
1559,4,22000,Dealer
1560,7,33231,Dealer
1561,4,18400,Dealer
1562,4,55001,Dealer
1563,6,36000,Dealer
1564,5,14286,Dealer
1565,5,36836,Dealer
1566,3,28314,Dealer
1567,3,36000,Dealer
1568,7,39000,Dealer
1569,2,58000,Dealer
1570,4,9400,Dealer
1571,7,86000,Dealer
1572,5,54000,Dealer
1573,6,19010,Dealer
1574,4,32388,Dealer
1575,6,71500,Dealer
1576,6,23121,Dealer
1577,7,49000,Dealer
1578,3,48000,Dealer
1579,5,53000,Dealer
1580,4,55000,Dealer
1581,5,64211,Dealer
1582,6,28951,Dealer
1583,6,34000,Dealer
1584,8,26000,Dealer
1585,5,54000,Dealer
1586,5,30464,Dealer
1587,4,33000,Dealer
1588,5,20675,Dealer
1589,5,35232,Dealer
1590,7,27027,Dealer
1591,4,38963,Dealer
1592,5,35887,Dealer
1593,7,32000,Dealer
1594,3,72000,Dealer
1595,7,67232,Dealer
1596,2,20000,Dealer
1597,4,39000,Dealer
1598,7,43500,Dealer
1599,5,24262,Dealer
1600,5,35000,Dealer
1601,5,2000,Dealer
1602,2,35000,Dealer
1603,5,36000,Dealer
1604,6,63000,Dealer
1605,6,34000,Dealer
1606,2,30000,Dealer
1607,5,2200,Dealer
1608,3,47064,Dealer
1609,3,20067,Dealer
1610,6,20934,Dealer
1611,7,53412,Dealer
1612,3,41000,Dealer
1613,4,26000,Dealer
1614,6,33000,Dealer
1615,4,24513,Dealer
1616,6,57226,Dealer
1617,5,12000,Dealer
1618,7,55000,Dealer
1619,6,51127,Dealer
1620,5,20000,Dealer
1621,2,25202,Dealer
1622,6,35000,Dealer
1623,4,15996,Dealer
1624,4,60000,Dealer
1625,6,51118,Dealer
1626,5,22169,Dealer
1627,7,43000,Dealer
1628,6,35000,Dealer
1629,5,29000,Dealer
1630,5,18000,Dealer
1631,5,36545,Dealer
1632,7,50000,Dealer
1633,5,18540,Dealer
1634,5,41944,Dealer
1635,6,57000,Dealer
1636,5,51000,Dealer
1637,7,52500,Dealer
1638,5,62000,Dealer
1639,7,40860,Dealer
1640,3,42000,Dealer
1641,3,15000,Dealer
1642,7,41248,Dealer
1643,7,29000,Dealer
1644,4,28960,Dealer
1645,7,29000,Dealer
1646,6,76400,Dealer
1647,3,39472,Dealer
1648,4,17210,Dealer
1649,5,67000,Dealer
1650,6,40000,Dealer
1651,6,52000,Dealer
1652,5,40775,Dealer
1653,7,39800,Dealer
1654,7,26000,Dealer
1655,5,27521,Dealer
1656,6,15000,Dealer
1657,4,31000,Dealer
1658,5,29330,Dealer
1659,2,5000,Dealer
1660,3,5000,Individual
1661,1,8700,Individual
1662,7,35000,Individual
1663,4,10000,Individual
1664,5,46500,Individual
1665,2,30000,Individual
1666,3,100000,Individual
1667,7,9000,Individual
1668,6,17000,Individual
1669,4,20000,Individual
1670,2,10000,Individual
1671,7,110000,Individual
1672,7,76000,Individual
1673,4,25000,Individual
1674,4,15000,Individual
1675,4,25000,Individual
1676,5,70000,Individual
1677,7,76000,Individual
1678,2,20000,Individual
1679,6,80000,Individual
1680,3,17000,Individual
1681,2,25000,Individual
1682,3,40000,Individual
1683,5,50000,Individual
1684,2,15000,Individual
1685,4,40000,Individual
1686,5,55000,Individual
1687,3,8300,Individual
1688,3,25000,Individual
1689,3,5000,Individual
1690,5,50000,Individual
1691,6,50000,Individual
1692,7,35000,Individual
1693,4,20500,Individual
1694,7,100000,Individual
1695,4,7500,Individual
1696,3,14500,Individual
1697,4,40000,Individual
1698,3,15000,Individual
1699,4,50000,Individual
1700,4,20500,Individual
1701,4,4000,Individual
1702,4,19000,Individual
1703,6,11668,Individual
1704,4,40000,Individual
1705,2,15000,Individual
1706,5,70000,Individual
1707,5,30000,Individual
1708,5,60000,Individual
1709,2,52000,Individual
1710,6,10000,Individual
1711,4,49600,Individual
1712,3,21000,Individual
1713,6,50000,Individual
1714,4,32000,Individual
1715,4,48300,Individual
1716,3,22000,Individual
1717,5,30000,Individual
1718,3,15000,Individual
1719,7,25000,Individual
1720,2,7000,Individual
1721,4,50000,Individual
1722,4,60000,Individual
1723,6,110000,Individual
1724,5,25000,Individual
1725,5,100000,Individual
1726,4,20000,Individual
1727,6,50000,Individual
1728,6,40000,Individual
1729,3,13000,Individual
1730,4,44000,Individual
1731,4,50000,Individual
1732,6,60000,Individual
1733,3,15161,Trustmark Dealer
1734,5,12957,Trustmark Dealer
1735,3,20067,Trustmark Dealer
1736,3,20365,Trustmark Dealer
1737,4,54202,Trustmark Dealer
1738,3,17512,Dealer
1739,3,52000,Dealer
1740,8,64000,Dealer
1741,6,20292,Dealer
1742,6,38546,Dealer
1743,10,53000,Dealer
1744,11,61000,Dealer
1745,14,80000,Dealer
1746,7,41123,Dealer
1747,6,55000,Dealer
1748,6,56000,Dealer
1749,4,17745,Dealer
1750,8,55149,Dealer
1751,8,50287,Dealer
1752,7,34000,Dealer
1753,7,44000,Dealer
1754,6,33766,Dealer
1755,9,62000,Dealer
1756,7,135975,Dealer
1757,8,63000,Dealer
1758,8,43779,Dealer
1759,7,61000,Dealer
1760,8,55853,Dealer
1761,3,32000,Dealer
1762,4,18000,Dealer
1763,5,64224,Dealer
1764,7,84000,Dealer
1765,4,24000,Dealer
1766,10,50000,Dealer
1767,8,39757,Dealer
1768,5,15680,Dealer
1769,7,69000,Dealer
1770,9,66000,Dealer
1771,7,76470,Dealer
1772,10,78010,Dealer
1773,6,22000,Dealer
1774,5,11999,Dealer
1775,3,8973,Dealer
1776,6,17205,Dealer
1777,8,40000,Dealer
1778,8,69073,Dealer
1779,4,38311,Dealer
1780,4,38000,Dealer
1781,4,33070,Dealer
1782,5,63200,Dealer
1783,9,43000,Dealer
1784,6,37203,Dealer
1785,6,69000,Dealer
1786,5,63554,Dealer
1787,5,29836,Dealer
1788,8,16000,Dealer
1789,5,16000,Dealer
1790,8,61996,Dealer
1791,4,3192,Dealer
1792,5,29000,Dealer
1793,7,42290,Dealer
1794,2,19022,Dealer
1795,8,58000,Dealer
1796,10,41000,Dealer
1797,7,58000,Dealer
1798,9,49000,Dealer
1799,7,86461,Dealer
1800,6,79855,Dealer
1801,6,56931,Dealer
1802,6,33000,Dealer
1803,3,55000,Dealer
1804,12,63000,Dealer
1805,9,71000,Dealer
1806,4,75000,Dealer
1807,3,29000,Dealer
1808,8,61154,Dealer
1809,10,71000,Dealer
1810,8,25840,Dealer
1811,5,65000,Dealer
1812,5,52000,Dealer
1813,13,71000,Dealer
1814,7,43932,Dealer
1815,5,56000,Dealer
1816,8,20670,Dealer
1817,5,53000,Dealer
1818,8,40000,Dealer
1819,7,31692,Dealer
1820,9,37623,Dealer
1821,4,44000,Dealer
1822,5,74844,Dealer
1823,3,4500,Dealer
1824,6,21321,Dealer
1825,2,10000,Individual
1826,7,37000,Individual
1827,5,66000,Individual
1828,6,92537,Individual
1829,7,21717,Individual
1830,5,60000,Individual
1831,5,25000,Individual
1832,6,120000,Individual
1833,4,70000,Individual
1834,7,50000,Individual
1835,7,50000,Individual
1836,3,50000,Individual
1837,3,60000,Individual
1838,3,25000,Individual
1839,6,50000,Individual
1840,6,15000,Individual
1841,6,15000,Individual
1842,6,60000,Individual
1843,5,120000,Individual
1844,5,30000,Individual
1845,7,43000,Individual
1846,5,60000,Individual
1847,6,40000,Individual
1848,8,60000,Individual
1849,3,15000,Individual
1850,6,40000,Individual
1851,8,50000,Individual
1852,7,40000,Individual
1853,5,39000,Individual
1854,7,35000,Individual
1855,7,40330,Individual
1856,4,60000,Individual
1857,5,40000,Individual
1858,6,70000,Individual
1859,4,50000,Individual
1860,7,50000,Individual
1861,5,10000,Individual
1862,7,20000,Individual
1863,7,80000,Individual
1864,4,10000,Individual
1865,6,90000,Individual
1866,5,50000,Individual
1867,3,10000,Individual
1868,3,25000,Individual
1869,4,90000,Individual
1870,3,30000,Individual
1871,5,110000,Individual
1872,8,110000,Individual
1873,6,50000,Individual
1874,6,60000,Individual
1875,7,40000,Individual
1876,6,7830,Individual
1877,6,90000,Individual
1878,6,90000,Individual
1879,3,30000,Individual
1880,7,70000,Individual
1881,6,30000,Individual
1882,6,32000,Individual
1883,8,75000,Individual
1884,3,15000,Individual
1885,8,48000,Individual
1886,5,50000,Individual
1887,5,40000,Individual
1888,3,40000,Individual
1889,3,9700,Individual
1890,5,37500,Individual
1891,5,40000,Individual
1892,5,58000,Individual
1893,5,34500,Individual
1894,7,21980,Individual
1895,4,50000,Individual
1896,5,60000,Individual
1897,3,30000,Individual
1898,3,25000,Individual
1899,8,70000,Individual
1900,4,5388,Individual
1901,5,40000,Individual
1902,2,15000,Individual
1903,5,11799,Individual
1904,7,40000,Individual
1905,8,120000,Individual
1906,7,50000,Individual
1907,7,46000,Individual
1908,6,20000,Individual
1909,7,20000,Individual
1910,5,120000,Individual
1911,3,15000,Individual
1912,4,30000,Individual
1913,7,30000,Individual
1914,5,120000,Individual
1915,4,35000,Individual
1916,6,25000,Individual
1917,6,33860,Individual
1918,7,50000,Individual
1919,4,50000,Individual
1920,6,90000,Individual
1921,4,27500,Individual
1922,5,14000,Individual
1923,3,13500,Individual
1924,7,65000,Individual
1925,6,40000,Individual
1926,4,16000,Individual
1927,7,70000,Individual
1928,3,40000,Individual
1929,7,68000,Individual
1930,3,16631,Trustmark Dealer
1931,4,32013,Trustmark Dealer
1932,7,46652,Trustmark Dealer
1933,3,33955,Trustmark Dealer
1934,5,46613,Trustmark Dealer
1935,5,37208,Trustmark Dealer
1936,4,28763,Trustmark Dealer
1937,7,34000,Dealer
1938,7,52000,Dealer
1939,6,35100,Dealer
1940,10,39513,Dealer
1941,11,35760,Dealer
1942,2,7602,Dealer
1943,5,23774,Dealer
1944,10,53000,Dealer
1945,4,15798,Dealer
1946,4,5914,Dealer
1947,4,6808,Dealer
1948,3,5917,Dealer
1949,7,56332,Dealer
1950,6,66000,Dealer
1951,3,6800,Dealer
1952,5,52361,Dealer
1953,5,32903,Dealer
1954,4,25884,Dealer
1955,9,55230,Dealer
1956,5,25000,Dealer
1957,11,39290,Dealer
1958,9,81622,Dealer
1959,6,37528,Dealer
1960,3,31393,Dealer
1961,11,86000,Dealer
1962,5,24779,Dealer
1963,5,48000,Dealer
1964,9,79433,Dealer
1965,6,76407,Dealer
1966,4,30903,Dealer
1967,6,55000,Dealer
1968,7,10595,Dealer
1969,2,6944,Dealer
1970,7,62338,Dealer
1971,6,38000,Dealer
1972,7,20068,Dealer
1973,9,70450,Dealer
1974,4,66000,Dealer
1975,4,9021,Dealer
1976,6,42000,Dealer
1977,2,5000,Dealer
1978,6,40000,Dealer
1979,6,38000,Dealer
1980,8,23460,Dealer
1981,9,80416,Dealer
1982,6,28882,Dealer
1983,5,68102,Dealer
1984,10,68203,Dealer
1985,3,57199,Dealer
1986,8,30000,Dealer
1987,3,14000,Dealer
1988,5,50000,Dealer
1989,2,33000,Dealer
1990,8,30764,Dealer
1991,5,35286,Dealer
1992,7,40000,Dealer
1993,4,11000,Dealer
1994,6,45000,Dealer
1995,6,56660,Dealer
1996,4,2700,Dealer
1997,6,75000,Dealer
1998,6,60000,Dealer
1999,7,64531,Dealer
2000,7,53000,Dealer
2001,5,68000,Dealer
2002,11,425785,Dealer
2003,5,31000,Dealer
2004,4,23765,Dealer
2005,9,52865,Dealer
2006,4,19369,Dealer
2007,2,13413,Dealer
2008,11,9100,Dealer
2009,5,28000,Dealer
2010,6,16000,Dealer
2011,2,8000,Dealer
2012,6,39949,Dealer
2013,8,32000,Dealer
2014,4,9000,Dealer
2015,3,20000,Individual
2016,7,65000,Individual
2017,7,70000,Individual
2018,5,10000,Individual
2019,6,20000,Individual
2020,5,10000,Individual
2021,5,25000,Individual
2022,4,14400,Individual
2023,7,45000,Individual
2024,5,13000,Individual
2025,3,20000,Individual
2026,5,20000,Individual
2027,6,20000,Individual
2028,2,20000,Individual
2029,3,30000,Individual
2030,3,35000,Individual
2031,6,70000,Individual
2032,6,25000,Individual
2033,7,60000,Individual
2034,7,35000,Individual
2035,5,40000,Individual
2036,7,80000,Individual
2037,3,30000,Individual
2038,4,80000,Individual
2039,7,60000,Individual
2040,4,40000,Individual
2041,4,22000,Individual
2042,4,35000,Individual
2043,2,10000,Individual
2044,7,60000,Individual
2045,2,35000,Individual
2046,3,5000,Individual
2047,5,35000,Individual
2048,2,25000,Individual
2049,3,30000,Individual
2050,6,20000,Individual
2051,6,40000,Individual
2052,6,42000,Individual
2053,2,5000,Individual
2054,2,30000,Individual
2055,4,7000,Individual
2056,5,60000,Individual
2057,5,50000,Individual
